DllCharacteristics,DebugSize,DebugRVA,MajorLinkerVersion,MajorOSVersion,ResourceSize,Benign
16704,84,24848,14,10,43184,1
320,56,5044724,9,6,15072,1
320,56,6492452,9,6,15072,1
17728,84,6080,14,10,1056,1
16736,84,48800,14,10,1056,1
1344,28,4656,9,6,1056,1
320,28,5232,9,6,1056,1
16704,84,26544,14,10,1072,1
16736,84,122624,14,10,1072,1
320,28,4464,9,6,1072,1
320,28,4832,9,6,1072,1
16704,84,57440,14,10,1128,1
16736,84,1785120,14,10,1128,1
16704,84,110944,14,10,1096,1
16736,84,697168,14,10,1096,1
16704,84,30464,14,10,1432,1
16736,84,250416,14,10,1432,1
16704,84,78048,14,10,1064,1
16736,84,867728,14,10,1064,1
16736,84,1580768,14,10,984,1
16704,84,48272,14,10,984,1
16736,84,138832,14,10,984,1
49472,84,54576,14,10,98976,1
49504,84,1127216,14,10,98976,1
1344,56,4096,14,10,9568016,1
352,56,4096,14,10,9568016,1
1344,0,0,9,6,9052824,1
320,0,0,9,6,9052824,1
34112,56,16892,48,4,1064,1
16736,84,1355664,14,6,16,1
320,84,48460,14,6,5096,1
49504,84,311264,14,6,1056,1
16736,84,1672336,14,6,1008,1
33088,28,58112,10,5,20644,1
16704,84,5936,14,10,1144,1
16736,84,12496,14,10,1144,1
1344,56,4096,14,6,11088,1
16704,84,31712,14,10,1072,1
16736,84,183664,14,10,1072,1
16704,84,9168,14,10,1088,1
16736,84,38736,14,10,1088,1
16704,84,27616,14,10,22784,1
16736,84,340832,14,10,22784,1
320,28,5136,9,6,22784,1
320,28,6192,9,6,22784,1
16704,84,4864,14,10,1152,1
16736,84,17808,14,10,1152,1
16704,84,123888,14,10,4520,1
16736,84,332528,14,10,4520,1
320,28,4896,9,6,4520,1
64,28,5664,9,6,4520,1
16704,84,40560,14,10,959328,1
16736,84,639520,14,10,959328,1
320,28,6880,9,6,981448,1
320,28,9680,9,6,981448,1
16704,84,15376,14,10,80448,1
16736,84,212384,14,10,80456,1
320,28,5600,9,6,80448,1
320,28,7120,9,6,80456,1
320,84,2758400,14,6,1056,1
49600,84,13184,14,10,2288,1
49632,84,83504,14,10,2288,1
16736,84,300176,14,10,1032,1
352,84,285984,14,5,1040,1
320,56,493024,9,6,1248,1
64,56,661700,9,6,1248,1
64,56,661700,9,6,1248,1
320,56,493024,9,6,1248,1
320,56,1888292,9,6,960,1
320,56,1392404,9,6,960,1
16704,84,4592,14,10,1376,1
16736,84,21568,14,10,1376,1
320,28,4352,9,6,1376,1
320,28,4624,9,6,1376,1
16704,84,8608,14,10,2320,1
16736,84,254736,14,10,2320,1
320,28,4432,9,6,2232,1
320,28,4752,9,6,2232,1
16704,84,5408,14,10,1048,1
16704,84,6128,14,10,2192,1
16736,84,28576,14,10,2200,1
32768,28,16384,2,4,1256,1
16864,84,29744,14,10,19040,1
33120,84,73376,14,6,2720,1
33120,84,17936,14,6,2704,1
32768,0,0,2,4,1256,1
320,28,4912,9,6,1048,1
320,28,4496,9,6,1048,1
16704,84,10336,14,10,1000,1
16736,84,73040,14,10,1000,1
320,28,4704,9,6,1000,1
320,28,4400,9,6,1000,1
33088,28,5856,9,6,2192,1
49472,84,13936,14,10,2192,1
49504,84,117312,14,10,2192,1
33088,28,4992,9,6,2192,1
352,56,4096,14,10,1344,1
320,0,0,9,6,1344,1
16704,84,13936,14,10,1328,1
16736,84,94160,14,10,1328,1
64,28,5552,9,6,1328,1
320,28,4848,9,6,1328,1
49504,84,134624,14,10,2080,1
33088,28,4960,9,6,2072,1
33088,28,5808,9,6,2080,1
352,56,4096,14,10,1472,1
16704,84,7440,14,10,1008,1
16736,84,56480,14,10,1008,1
320,84,26416,14,6,5856,1
352,84,141328,14,6,5856,1
352,84,330336,14,6,18672,1
16736,84,181504,14,10,18624,1
16704,84,14576,14,10,18616,1
16704,84,92928,14,10,1152,1
16736,84,206544,14,10,1152,1
1344,28,152476,11,5,864,1
16736,84,29376,14,10,1200,1
16736,84,318112,14,10,23816,1
320,28,5216,9,6,23240,1
320,28,6352,9,6,23240,1
16704,84,99648,14,10,3832,1
16736,84,122992,14,10,3832,1
320,28,4416,9,6,3920,1
320,28,4736,9,6,3920,1
16704,84,10944,14,10,103040,1
16736,84,76944,14,10,103040,1
320,28,4896,9,6,103040,1
320,28,5696,9,6,103040,1
16704,84,22384,14,10,7672,1
16736,84,229088,14,10,7672,1
16704,84,21584,14,10,84584,1
16736,84,154096,14,10,84584,1
320,28,4992,9,6,1168680,1
320,28,5872,9,6,1168680,1
49632,84,68800,14,10,2632,1
320,0,0,9,6,3960,1
352,56,4096,14,10,3408,1
1344,56,4096,14,10,3368,1
352,56,4096,14,10,3368,1
352,56,4096,14,10,4392,1
1344,0,0,9,6,3960,1
1344,56,4096,14,10,3408,1
352,56,4096,14,10,434992,1
320,28,4496,9,6,478936,1
352,56,4096,14,10,1312,1
320,56,313664,9,6,5352,1
320,56,216644,9,6,5352,1
320,56,15664432,14,6,1061968,1
16736,84,133808,14,10,2848,1
320,28,4768,9,6,2848,1
320,28,5408,9,6,2848,1
16704,84,13120,14,10,1104,1
16736,84,30768,14,10,1104,1
16704,84,11760,14,10,1072,1
16736,84,70080,14,10,1072,1
320,28,4448,9,6,1072,1
320,28,4816,9,6,1072,1
34112,28,73244,48,4,1048,1
34144,56,324844,48,4,19848,1
64,28,4560,9,6,984,1
320,28,8416,9,6,984,1
49504,84,120304,14,10,64688,1
33088,28,5616,9,6,64688,1
49504,84,1422352,14,10,2744,1
33088,28,7856,9,6,2744,1
16736,84,759552,14,10,25592,1
320,28,6096,9,6,17600,1
32768,28,40960,2,4,1256,1
32768,28,45056,2,4,1256,1
16704,84,5472,14,10,1032,1
16736,84,49680,14,10,1032,1
320,28,4464,9,6,1032,1
320,28,4800,9,6,1032,1
16736,84,117744,14,10,1312,1
320,28,5744,9,6,1312,1
16736,84,188768,14,10,1688,1
49504,84,38464,14,10,23992,1
49504,84,278640,14,10,1048,1
16736,84,59056,14,10,48120,1
320,28,4640,9,6,48056,1
320,28,5184,9,6,48056,1
16704,84,5536,14,10,5152,1
16736,84,49296,14,10,5152,1
320,28,4512,9,6,5096,1
320,28,4912,9,6,5096,1
16704,84,8960,14,10,368576,1
16736,84,64336,14,10,368576,1
320,28,4704,9,6,368392,1
320,28,5232,9,6,368392,1
16704,84,12592,14,10,8152,1
34144,28,5063132,48,4,494564,1
34144,28,5063208,48,4,276884,1
64,28,15271852,8,5,1096,1
16704,84,17264,14,10,3168,1
16736,84,98704,14,10,3168,1
16704,84,32656,14,10,3136,1
16736,84,231792,14,10,3136,1
16704,84,34128,14,10,984,1
16736,84,300672,14,10,976,1
16704,84,38368,14,10,9040,1
16736,84,194128,14,10,9040,1
49504,84,309808,14,10,11776,1
16704,84,4528,14,10,1112,1
16736,84,13104,14,10,1112,1
320,28,4240,9,6,1112,1
320,28,4384,9,6,1112,1
16704,84,16576,14,10,6368,1
16736,84,239376,14,10,6368,1
16704,84,12272,14,10,1000,1
16736,84,167056,14,10,1000,1
34112,28,25664,8,4,1496,1
16704,84,26656,14,10,968,1
16736,84,103728,14,10,968,1
320,28,5360,9,6,992,1
320,28,6608,9,6,992,1
320,84,110664,14,6,8816,1
16704,84,17520,14,10,34640,1
16736,84,439504,14,10,34640,1
320,28,5168,9,6,12880,1
64,28,6304,9,6,12880,1
49472,84,39248,14,10,2328,1
16704,84,17184,14,10,1048,1
16736,84,264064,14,10,1048,1
16736,84,4168240,14,10,68352,1
16704,84,100368,14,10,68352,1
16704,84,21472,14,10,1088,1
16736,84,86480,14,10,1088,1
320,28,4464,9,6,1120,1
320,28,4800,9,6,1120,1
352,56,4096,14,10,85272,1
320,28,4320,9,6,1328,1
320,28,4528,9,6,1328,1
1344,56,4096,14,10,85272,1
16736,84,1583136,14,10,1016,1
16736,84,1923664,14,10,1056,1
16736,84,679408,14,10,2848,1
16704,84,81376,14,10,2808,1
16736,84,770160,14,10,2808,1
320,28,5536,9,6,1008,1
320,28,7088,9,6,1008,1
16704,84,99792,14,10,2848,1
49632,84,310448,14,10,46104,1
33088,28,6464,9,6,1584,1
49632,84,316000,14,10,46144,1
16736,84,245536,14,10,1032,1
320,28,6048,9,6,1040,1
16704,84,47440,14,10,1080,1
16736,84,200256,14,10,1080,1
16704,84,6032,14,10,1056,1
16736,84,23392,14,10,1056,1
16704,84,15744,14,10,1064,1
16736,84,86800,14,10,1064,1
16736,84,32384,14,10,1016,1
16736,84,47248,14,10,1128,1
49504,84,940592,14,10,88288,1
33088,28,8912,9,6,105272,1
16736,84,1046592,14,10,1120,1
16704,84,43248,14,10,1120,1
49472,84,193488,14,10,928,1
49504,84,339312,14,10,928,1
49472,84,193520,14,10,928,1
49504,84,239248,14,10,928,1
16704,84,12544,14,10,1088,1
16736,84,473072,14,10,1088,1
16704,84,10720,14,10,1696,1
16736,84,76464,14,10,1696,1
320,28,4496,9,6,1696,1
320,28,4848,9,6,1696,1
16736,84,75984,14,10,1152,1
16704,84,1398368,14,6,255608,1
16736,84,1747232,14,6,255608,1
0,28,4784,8,5,1664,1
16704,84,36352,12,6,1176,1
16736,84,114560,12,6,1176,1
320,28,5248,8,5,1668,1
320,28,4784,8,5,1668,1
0,28,5248,8,5,1664,1
64,28,4672,9,6,1032,1
320,28,4384,9,6,1032,1
16736,84,69456,14,10,4648,1
320,28,5216,9,6,4648,1
16736,84,779664,14,10,1048,1
16704,84,30304,14,10,1112,1
16736,84,86096,14,10,1112,1
33088,28,5024,9,6,2088,1
32832,28,6688,9,6,29152,1
33088,28,5440,9,6,24648,1
16704,84,241696,14,10,409708,1
16736,84,1995216,14,10,409712,1
352,84,1215792,14,6,1008,1
49632,84,13392,14,10,81616,1
16704,84,28176,14,10,1392,1
320,56,254192,12,6,1544,1
16736,84,18032,14,10,1128,1
16704,84,6208,14,10,1128,1
16736,84,297792,14,10,5744,1
33088,28,4720,9,6,2632,1
64,28,5152,9,6,1632,1
64,28,5168,9,6,1632,1
64,28,5152,9,6,1632,1
64,28,5168,9,6,1632,1
64,28,4496,9,6,1072,1
64,28,4992,9,6,84728,1
64,28,4496,9,6,1072,1
64,28,4864,9,6,1072,1
64,28,5296,9,6,1710904,1
64,28,4864,9,6,1072,1
64,28,4864,9,6,1072,1
64,0,0,9,6,1710608,1
64,28,4448,9,6,1008,1
64,28,4416,9,6,1008,1
64,28,4432,9,6,1008,1
64,28,4576,9,6,976,1
64,28,4864,9,6,1072,1
64,28,4864,9,6,1080,1
64,28,5392,9,6,121080,1
64,28,4928,9,6,1040,1
64,28,4928,9,6,1040,1
64,28,4640,9,6,1040,1
64,28,4640,9,6,1040,1
64,28,4640,9,6,1040,1
64,28,4640,9,6,7696,1
64,28,4640,9,6,7696,1
64,28,4640,9,6,1040,1
64,28,4640,9,6,7696,1
64,28,4640,9,6,7696,1
16736,28,4272,11,6,1000,1
16736,28,4304,11,6,1000,1
16736,28,4272,11,6,1000,1
16736,28,4272,11,6,1000,1
16736,28,4272,11,6,1000,1
16736,28,4272,11,6,1000,1
16736,28,4304,11,6,1000,1
16736,28,4272,11,6,1000,1
16736,28,4272,11,6,1000,1
16736,84,158256,14,10,3558256,1
1024,84,18192,14,10,1032,1
1344,84,7936,14,10,1008,1
352,84,16288,14,10,1008,1
0,28,4144,9,6,1008,1
1024,28,4176,9,6,1008,1
320,56,8368,14,6,1232,1
64,28,4672,8,6,1128,1
64,28,4560,8,6,1032,1
64,28,4352,8,6,116588,1
64,28,4560,9,6,1032,1
16736,28,4400,11,6,912,1
16736,28,4448,11,6,944,1
16736,28,4448,11,6,944,1
16736,28,4400,11,6,920,1
16736,28,4400,11,6,920,1
16736,28,4368,11,6,936,1
16736,28,6096,11,6,1104,1
16736,28,4560,11,6,976,1
320,28,7312,9,6,1598720,1
320,28,5696,9,6,1598720,1
49472,84,5632,14,10,2208,1
49504,84,23440,14,10,2208,1
33088,28,4608,9,6,2168,1
33088,28,5104,9,6,2168,1
16704,84,5600,14,10,1752,1
16736,84,49024,14,10,1752,1
320,28,5360,9,6,1712,1
320,28,4752,9,6,1712,1
16704,84,34416,14,10,12456,1
16736,84,321488,14,10,12456,1
320,28,5536,9,6,12432,1
320,28,4832,9,6,12432,1
320,28,4880,9,6,123984,1
320,28,5696,9,6,123984,1
16736,84,107344,14,10,99592,1
320,28,5712,9,6,452920,1
320,56,8368,14,6,1248,1
34112,28,21592,11,4,1104,1
34112,28,22924,11,4,1104,1
34112,28,155664,11,4,1056,1
0,0,0,8,4,0,1
16736,84,75792,14,10,1064,1
16704,84,5888,14,10,1088,1
16736,84,72256,14,10,1088,1
320,28,4384,9,6,1088,1
64,28,4672,9,6,1088,1
320,56,8336,12,6,796,1
16704,84,7856,14,10,2144,1
16736,84,43488,14,10,2152,1
320,28,4544,9,6,2112,1
320,28,4976,9,6,2112,1
16736,84,61824,14,10,1016,1
320,28,4432,9,6,1016,1
320,28,4768,9,6,1016,1
16704,84,6240,14,10,12168,1
16736,84,44496,14,10,12168,1
320,28,4560,9,6,12112,1
320,28,4992,9,6,12112,1
16704,84,17584,14,10,3160,1
16736,84,158144,14,10,3160,1
320,28,4832,9,6,3160,1
320,28,5584,9,6,3160,1
33088,28,4864,9,6,2024,1
49472,84,4400,14,10,2024,1
49504,84,13440,14,10,2024,1
33088,28,4480,9,6,2024,1
33088,0,0,9,5,52588,1
320,0,0,9,5,52596,1
320,28,4736,9,6,9952,1
320,28,5360,9,6,9952,1
16704,84,7792,14,10,10904,1
64,28,4688,8,6,960,1
64,28,4688,8,6,960,1
64,28,4688,8,6,960,1
64,28,4576,9,6,960,1
64,28,5040,9,6,960,1
64,28,5104,9,6,8032,1
64,0,0,9,6,385160,1
64,28,4752,9,6,928,1
64,28,4752,9,6,928,1
64,28,4752,9,6,928,1
64,28,4672,9,6,928,1
64,28,4672,9,6,936,1
64,28,4672,9,6,936,1
16736,28,4352,11,6,936,1
16736,28,4352,11,6,936,1
16736,28,4288,11,6,928,1
16736,28,4352,11,6,928,1
352,0,0,11,6,2472,1
64,28,5104,9,6,23180,1
64,28,5440,9,6,1088,1
16704,84,13024,14,10,1072,1
16736,84,68768,14,10,1072,1
320,28,4736,9,6,1072,1
64,28,5328,9,6,1072,1
16704,84,4704,14,10,1048,1
16736,84,30880,14,10,1048,1
320,28,4816,9,6,1048,1
320,28,5552,9,6,1048,1
32768,0,0,2,4,1256,1
33120,84,70799456,14,5,98904,1
34144,56,81904,48,4,1064,1
34144,28,17400,48,4,46732,1
1344,28,4096,14,6,744896,1
1344,28,4096,14,6,744896,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,56,4096,12,10,984,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
352,56,4096,12,10,1000,1
1344,84,4112,14,10,1008,1
352,56,4096,12,10,1000,1
1344,56,4096,12,10,984,1
320,84,4112,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,56,4096,12,10,984,1
1344,84,4112,14,10,1008,1
1344,84,4112,14,10,1008,1
352,84,4112,14,10,1008,1
320,84,4112,14,10,1008,1
1344,84,4112,14,10,1008,1
16704,84,41472,14,10,1040,1
16736,84,788576,14,10,1040,1
16704,56,30176,12,10,1016,1
16704,84,52544,14,10,1040,1
16704,84,41504,14,10,1040,1
16736,56,776400,12,10,1048,1
16704,56,30176,12,10,1016,1
16704,56,33088,12,10,1048,1
16704,56,42336,14,10,1048,1
16704,84,41472,14,10,1040,1
352,84,4112,14,10,1008,1
1344,56,4096,12,10,984,1
320,84,4112,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,56,4096,12,10,1000,1
352,56,4096,12,10,1000,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,56,4096,12,10,984,1
352,56,4096,12,10,1016,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,56,4096,12,10,984,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
320,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
320,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1104,1
34144,56,362288,48,4,1200,1
34112,56,1274732,11,5,1194,1
34112,0,0,11,4,1240,1
16704,84,47104,14,10,1448,1
16736,84,244256,14,10,1448,1
16704,84,24416,14,10,1448,1
16736,84,39440,14,10,1448,1
34112,28,35720,48,4,1236,1
34112,28,34224,48,4,1284,1
1344,56,4096,12,10,984,1
320,84,4112,14,10,1008,1
64,28,5328,9,6,11848,1
320,28,4720,9,6,11848,1
32768,28,32768,2,4,1256,1
320,84,325072,14,6,1112,1
33088,28,57824,9,5,1264,1
34112,56,51020,48,4,1072,1
34144,56,51020,48,4,1072,1
34112,56,51028,48,4,1072,1
34112,56,51020,48,4,1072,1
16704,84,8304,14,10,1064,1
16736,84,42592,14,10,1064,1
33088,28,54016,9,5,4020,1
33088,28,4784,9,6,2088,1
49504,84,21872,14,10,2088,1
33088,28,4432,9,6,2088,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
16736,84,60912,14,10,2176,1
16704,84,7696,14,10,3112,1
16736,84,66656,14,10,3112,1
16736,84,66656,14,10,3112,1
16704,84,7744,14,10,3112,1
16736,84,7728,14,10,3112,1
16704,84,4368,14,10,1056,1
16736,84,8656,14,10,1056,1
320,28,4240,9,6,1056,1
320,28,4256,9,6,1056,1
320,28,4912,9,6,74976,1
16704,84,9888,14,10,68176,1
16736,84,50368,14,10,68176,1
320,28,4512,9,6,74976,1
320,84,240808,14,6,80432,1
34144,56,65932,48,4,1088,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1096,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1248,1
34112,0,0,11,4,1096,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1096,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1184,1
34112,0,0,11,4,1192,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1208,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1192,1
34144,56,265156,48,4,1136,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1144,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1256,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1112,1
1344,56,4096,12,10,984,1
320,84,4112,14,10,1008,1
1344,84,4112,14,10,1008,1
352,56,4096,12,10,1016,1
352,56,4096,12,10,984,1
1344,56,4096,12,10,1016,1
1344,56,4096,14,10,1016,1
1344,56,4096,12,10,984,1
1344,84,4112,14,10,1008,1
352,84,4112,14,10,1008,1
1344,84,4112,14,10,1008,1
352,84,4112,14,10,1008,1
320,84,4112,14,10,1008,1
1344,84,4112,14,10,1008,1
352,56,4096,12,10,1016,1
1344,56,4096,12,10,1016,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,56,4096,12,10,1016,1
1344,56,4096,12,10,1016,1
1344,56,4096,14,10,1016,1
352,56,4096,12,10,1000,1
1344,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
34112,0,0,11,4,1208,1
34112,0,0,11,4,1208,1
34112,0,0,11,4,1224,1
34112,0,0,11,4,1216,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1208,1
34144,56,233868,48,4,1104,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1176,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1176,1
34112,0,0,11,4,1168,1
34112,0,0,11,4,1144,1
320,56,190296,11,5,1216,1
34144,56,41056,48,4,1480,1
33088,28,4816,9,6,2088,1
33088,28,5488,9,6,2088,1
34112,28,14180,11,4,944,1
16704,84,44928,14,10,1368,1
16736,84,719248,14,10,1368,1
320,84,5664,14,6,1080,1
1344,28,4096,14,6,83208,1
320,84,72048,14,6,64168,1
16704,84,24832,14,10,1312,1
16736,84,152880,14,10,1312,1
16704,84,18688,14,10,92040,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1048,1
34112,0,0,11,4,1080,1
34112,0,0,11,4,1112,1
34144,56,35940,48,4,1208,1
34112,0,0,11,4,1184,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1136,1
34144,56,16040,48,4,1128,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1152,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1264,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1056,1
34112,0,0,11,4,1088,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1140,1
16736,84,425456,14,10,1552,1
34144,56,26372,48,4,1136,1
34112,0,0,11,4,1144,1
34112,0,0,11,4,1160,1
34112,0,0,11,4,1096,1
34112,0,0,11,4,1144,1
34112,0,0,11,4,1272,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1136,1
34112,0,0,11,4,1144,1
34112,0,0,11,4,1064,1
34112,0,0,11,4,1072,1
34112,0,0,11,4,1184,1
34144,56,16064,48,4,1152,1
34112,0,0,11,4,1112,1
34144,56,2027616,48,4,876,1
320,84,4896,14,10,1224,1
352,84,34336,14,10,1224,1
34112,0,0,11,4,1048,1
34112,0,0,11,4,1080,1
34112,0,0,11,4,1112,1
34144,56,15564,48,4,800,1
34144,56,97452,48,4,1224,1
34112,0,0,11,4,1208,1
34112,0,0,11,4,1224,1
34112,0,0,11,4,1160,1
34112,0,0,11,4,1208,1
34112,0,0,11,4,1336,1
34112,0,0,11,4,1184,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1144,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1256,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1104,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1112,1
34112,0,0,11,4,1120,1
34112,0,0,11,4,1128,1
34112,0,0,11,4,1048,1
34112,0,0,11,4,1080,1
34112,0,0,11,4,1040,1
34112,0,0,11,4,1072,1
34112,0,0,11,4,1104,1
34144,56,55768,48,4,1216,1
34112,0,0,11,4,1224,1
34112,0,0,11,4,1224,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1224,1
34112,0,0,11,4,1352,1
34112,0,0,11,4,1200,1
34112,0,0,11,4,1216,1
352,56,33648,12,6,3768,1
320,56,8336,12,6,105976,1
16704,84,18624,14,10,1024,1
16736,84,72576,14,10,1024,1
64,28,5088,8,5,1656,1
64,28,4656,8,5,1652,1
0,28,5088,8,5,1652,1
16704,84,29840,14,10,1104,1
16736,84,123376,14,10,1104,1
16704,84,5392,14,10,5656,1
16736,84,30816,14,10,5656,1
320,28,4400,9,6,5608,1
320,28,4704,9,6,5608,1
16704,84,6848,14,10,2088,1
16736,84,32576,14,10,2088,1
320,28,4496,9,6,2048,1
320,28,4880,9,6,2048,1
320,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
320,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,56,4096,12,10,1016,1
1344,56,4096,12,10,1016,1
1344,56,4096,14,10,1016,1
352,56,4096,12,10,1000,1
1344,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,56,4096,12,10,1016,1
1344,56,4096,12,10,1016,1
1344,56,4096,14,10,1016,1
352,56,4096,12,10,1000,1
1344,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,56,4096,12,10,1016,1
1344,56,4096,12,10,1016,1
1344,56,4096,14,10,1016,1
352,56,4096,12,10,1000,1
1344,56,4096,12,10,984,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
1344,84,4096,14,10,1008,1
352,84,4096,14,10,1008,1
16736,84,194900,14,6,1208,1
320,28,4768,9,6,1040,1
